5543637.3,1397035.5,5.78E-12,0.11174223
5540711.8,1395645.5,5.78E-12,0.11167035
5537786.4,1394256,5.78E-12,0.11159847
5534861,1392867.2,5.78E-12,0.11152661
5531935.6,1391479.1,5.78E-12,0.11145476
5529010.2,1390091.6,5.79E-12,0.11138291
5526084.8,1388704.8,5.79E-12,0.11131107
5523159.4,1387318.6,5.79E-12,0.11123924
5520234,1385933.1,5.79E-12,0.11116742
5517308.6,1384548.2,5.79E-12,0.11109561
5514383.2,1383164,5.80E-12,0.1110238
5511457.8,1381780.4,5.80E-12,0.110952
5508532.4,1380397.5,5.80E-12,0.11088022
5505607,1379015.2,5.80E-12,0.11080844
5502681.6,1377633.6,5.80E-12,0.11073667
5499756.2,1376252.6,5.81E-12,0.1106649
5496830.8,1374872.3,5.81E-12,0.11059315
5493905.4,1373492.6,5.81E-12,0.1105214
5490980,1372113.6,5.81E-12,0.11044966
5488054.6,1370735.2,5.81E-12,0.11037793
5485129.2,1369357.5,5.82E-12,0.11030621
5482203.8,1367980.4,5.82E-12,0.1102345
5479278.4,1366604,5.82E-12,0.11016279
5476353,1365228.2,5.82E-12,0.1100911
5473427.6,1363853.1,5.82E-12,0.11001941
5470502.2,1362478.6,5.83E-12,0.10994773
5467576.8,1361104.8,5.83E-12,0.10987606
5464651.4,1359731.6,5.83E-12,0.1098044
5461726,1358359.1,5.83E-12,0.10973274
5458800.6,1356987.3,5.83E-12,0.1096611
5455875.2,1355616,5.84E-12,0.10958946
5452949.8,1354245.5,5.84E-12,0.10951783
5450024.4,1352875.6,5.84E-12,0.10944621
5447099,1351506.3,5.84E-12,0.1093746
5444173.6,1350137.7,5.85E-12,0.10930299
5441248.2,1348769.7,5.85E-12,0.1092314
5438322.8,1347402.4,5.85E-12,0.10915981
5435397.4,1346035.8,5.85E-12,0.10908823
5432472,1344669.8,5.85E-12,0.10901666
5429546.6,1343304.4,5.86E-12,0.1089451
5426621.2,1341939.7,5.86E-12,0.10887355
5423695.8,1340575.7,5.86E-12,0.10880201
5420770.4,1339212.3,5.86E-12,0.10873047
5417845,1337849.6,5.86E-12,0.10865894
5414919.6,1336487.5,5.87E-12,0.10858742
5411994.1,1335126,5.87E-12,0.10851591
5409068.7,1333765.2,5.87E-12,0.10844441
5406143.3,1332405.1,5.87E-12,0.10837292
5403217.9,1331045.6,5.87E-12,0.10830143
5400292.5,1329686.8,5.88E-12,0.10822995
5397367.1,1328328.6,5.88E-12,0.10815848
5394441.7,1326971.1,5.88E-12,0.10808702
5391516.3,1325614.2,5.88E-12,0.10801557
5388590.9,1324258,5.89E-12,0.10794413
5385665.5,1322902.4,5.89E-12,0.1078727
5382740.1,1321547.5,5.89E-12,0.10780127
5379814.7,1320193.2,5.89E-12,0.10772985
5376889.3,1318839.6,5.89E-12,0.10765844
5373963.9,1317486.7,5.90E-12,0.10758704
5371038.5,1316134.3,5.90E-12,0.10751565
5368113.1,1314782.7,5.90E-12,0.10744427
5365187.7,1313431.7,5.90E-12,0.10737289
5362262.3,1312081.3,5.90E-12,0.10730153
5359336.9,1310731.6,5.91E-12,0.10723017
5356411.5,1309382.6,5.91E-12,0.10715882
5353486.1,1308034.2,5.91E-12,0.10708748
5350560.7,1306686.4,5.91E-12,0.10701615
5347635.3,1305339.4,5.92E-12,0.10694482
5344709.9,1303992.9,5.92E-12,0.10687351
5341784.5,1302647.1,5.92E-12,0.1068022
5338859.1,1301302,5.92E-12,0.1067309
5335933.7,1299957.5,5.92E-12,0.10665961
5333008.3,1298613.7,5.93E-12,0.10658833
5330082.9,1297270.5,5.93E-12,0.10651706
5327157.5,1295928,5.93E-12,0.1064458
5324232.1,1294586.2,5.93E-12,0.10637454
5321306.7,1293244.9,5.93E-12,0.1063033
5318381.3,1291904.4,5.94E-12,0.10623206
5315455.9,1290564.5,5.94E-12,0.10616083
5312530.5,1289225.2,5.94E-12,0.10608961
5309605.1,1287886.6,5.94E-12,0.1060184
5306679.7,1286548.7,5.95E-12,0.10594719
5303754.3,1285211.4,5.95E-12,0.105876
5300828.9,1283874.7,5.95E-12,0.10580481
5297903.5,1282538.8,5.95E-12,0.10573363
5294978.1,1281203.4,5.95E-12,0.10566246
5292052.7,1279868.7,5.96E-12,0.1055913
5289127.3,1278534.7,5.96E-12,0.10552015
5286201.9,1277201.3,5.96E-12,0.10544901
5283276.5,1275868.6,5.96E-12,0.10537787
5280351,1274536.6,5.97E-12,0.10530675
5277425.6,1273205.2,5.97E-12,0.10523563
5274500.2,1271874.4,5.97E-12,0.10516452
5271574.8,1270544.3,5.97E-12,0.10509342
5268649.4,1269214.8,5.97E-12,0.10502233
5265724,1267886,5.98E-12,0.10495124
5262798.6,1266557.9,5.98E-12,0.10488017
5259873.2,1265230.4,5.98E-12,0.1048091
5256947.8,1263903.6,5.98E-12,0.10473805
5254022.4,1262577.4,5.99E-12,0.104667
5251097,1261251.9,5.99E-12,0.10459596
5248171.6,1259927,5.99E-12,0.10452493
5245246.2,1258602.8,5.99E-12,0.10445391
5242320.8,1257279.2,5.99E-12,0.10438289
5239395.4,1255956.3,6.00E-12,0.10431189
5236470,1254634.1,6.00E-12,0.10424089
5233544.6,1253312.5,6.00E-12,0.1041699
5230619.2,1251991.5,6.00E-12,0.10409893
